solution_id,designation,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,original_ext_source_id,angular_distance,xm_flag,number_of_neighbours,number_of_mates,source_id,original_psc_source_id,original_xsc_source_id,clean_tmass_psc_xsc_oid,ph_qual,tmass_oid,designation,ra,dec,err_maj,err_min,err_ang,j_m,j_msigcom,h_m,h_msigcom,ks_m,ks_msigcom,ext_key,j_date
1636148068921376768,Gaia DR3 604689961727982336,796324823,2016.0,133.47709414834108,0.011526972,11.375653440289959,0.00652284,1.3349181489927298,0.016707642,79.89865,3.0776474,0.2607228727294721,0.017141312,3.066584063580705,0.011359777,-0.4276281,-0.12940586,-0.27009377,0.031424455,0.29357815,0.17313005,-0.2648326,0.49193406,-0.3543221,-0.34842333,661,9,659,2,0.24456999,673.18463,0.0,0.0,31,false,1.5608128,,,,,,,,76,18,0.025801474,78,31,0,0.046576414,160.73717,0,0,1.0062592,,,,,,,,,true,671,90470.37799704954,11.917196,7591.5825,13.296101,74,49047.84061776866,23.61066,2077.3599,13.611993,72,59246.46775245346,19.459082,3044.6692,12.816239,1.197014,0,4,0,3,0,0.7957535,0.31589222,0.47986126,18.082167,2.1115732,2,28,6,10,14.251405,,,684.94226,,5750.0,4.5,-0.25,101,,,,12.605749,0.07307204,23,,NOT_AVAILABLE,216.4677403915734,32.29714936595286,132.69419052865305,-5.85500031421424,false,false,0,true,true,false,false,false,false,true,false,1.0423116E-13,5.206294E-13,0.9997813,5881.91,5873.9204,5889.442,4.1296,4.1196,4.1389,-0.2834,-0.2892,-0.2776,724.5694,716.3942,733.2238,0.0402,0.036,0.0441,0.0338,0.0302,0.0371,0.0181,0.0162,0.0199,PHOENIX,08535450+1122322,0.06597969,8,1,0,604689961727982336,08535450+1122322,,327428899,AAA,327404044,08535450+1122322,133.477089,11.375622,0.06,0.06,90,12.303,0.021,12.018,0.028,11.967,0.025,,2451586.8592
1636148068921376768,Gaia DR3 604914536978619520,546656569,2016.0,132.74674931693474,0.014276341,11.770265596908839,0.0076324274,1.2153311038787973,0.017082117,71.14639,11.282712,-10.910390323182911,0.017544754,-2.874539478174464,0.012757058,-0.30592233,-0.14795683,-0.18414861,0.056814656,0.14046116,0.08223892,-0.08579256,0.20945042,-0.061759815,-0.26250637,372,0,370,2,1.2028965,404.2273,0.0,0.0,31,true,1.5615144,,,,,,,,43,17,0.025433464,45,9,0,0.07947023,14.222298,0,0,1.0439234,0.30760357,0.57970786,0.22866979,0.18876447,-172.92996,11.637817,-52.965576,-16.658054,false,369,90413.91438502756,15.157934,5964.7915,13.296779,43,49020.23837584203,20.485584,2392.9138,13.612604,41,59023.93974134991,24.510294,2408.1287,12.820325,1.194995,0,1,0,0,0,0.79227924,0.31582546,0.47645378,35.11166,2.9102006,2,18,2,14,11.888849,,,902.3616,,5750.0,3.5,-0.25,222,,,,12.594034,0.034272455,16,,NOT_AVAILABLE,215.69002356365476,31.81424814316178,131.8940563000188,-5.670899542788307,false,false,0,false,false,false,false,false,true,true,false,1.0442868E-13,5.21616E-13,0.99976176,5714.428,5712.935,5716.7095,4.2015,4.1951,4.2074,-0.2831,-0.2885,-0.2775,761.7962,752.96,770.4065,8.0E-4,2.0E-4,0.0021,6.0E-4,1.0E-4,0.0017,3.0E-4,1.0E-4,0.001,MARCS,08505923+1146129,0.060018267,8,1,0,604914536978619520,08505923+1146129,,328588468,AAA,328563533,08505923+1146129,132.746816,11.770267,0.07,0.06,90,12.271,0.022,11.998,0.02,11.934,0.021,,2450768.9455
1636148068921376768,Gaia DR3 598639211801401088,499541933,2016.0,132.7686761166671,0.01162714,10.812859965604671,0.0069131786,2.068649921457614,0.014190391,145.77821,36.340015,11.254617578309448,0.014528493,-34.55329570516323,0.011043982,-0.32775044,-0.24154195,-0.26485685,0.11717107,0.16423492,0.12565601,-0.17227857,0.38716227,-0.26005197,-0.27611053,501,0,499,2,0.06439176,505.12085,0.0,0.0,31,true,1.5486258,,,,,,,,57,20,0.021812992,60,18,0,0.03517886,177.30234,0,0,1.0013741,0.25307077,0.52584714,0.22079723,0.20898922,-171.04053,14.546862,-59.081074,-26.590878,false,512,90383.71217544055,12.344822,7321.589,13.297141,59,47837.417716612676,29.206337,1637.9122,13.639123,60,60808.51817641642,24.808632,2451.1033,12.787985,1.2020521,0,1,0,0,0,0.8511381,0.3419819,0.5091562,39.264038,1.7386482,2,29,5,17,15.810851,,,933.66846,,5500.0,4.0,-0.25,111,,,,12.551385,0.024743073,24,,NOT_AVAILABLE,216.719450274108,31.428641660675417,132.1764041275589,-6.58647476328081,false,false,0,true,true,false,false,false,false,true,false,1.0405995E-13,5.1977417E-13,0.99979824,5712.5527,5703.3086,5726.8555,4.4343,4.4269,4.441,-0.3916,-0.4006,-0.3786,446.8762,442.8233,452.3382,0.0781,0.0733,0.0847,0.0652,0.0612,0.0708,0.035,0.0328,0.038,PHOENIX,08510446+1048469,0.036892712,8,1,0,598639211801401088,08510446+1048469,,325776120,AAA,325751430,08510446+1048469,132.768612,10.813042,0.1,0.06,0,12.197,0.021,11.846,0.022,11.794,0.021,,2450768.9462
1636148068921376768,Gaia DR3 604971058748016384,1645395343,2016.0,132.7156526265943,0.014102696,12.006857876902394,0.007904429,1.155703259110584,0.01666848,69.334656,11.533929,-11.184471577421837,0.016664254,-2.817642973484883,0.013626785,-0.39329213,-0.32033813,-0.2258761,0.21835977,0.056332722,0.15548374,-0.16686875,0.27540588,-0.17905408,-0.36984995,384,0,383,1,-0.6202939,366.24582,0.0,0.0,31,true,1.5732719,,,,,,,,44,17,0.025787186,46,9,0,0.046014164,20.019524,0,0,0.9766501,0.3655791,0.5745494,0.21269745,0.14199883,-151.58543,16.302687,-39.055847,-16.050306,false,392,90235.6655397843,17.996496,5014.0684,13.298922,44,50100.01939478269,37.685696,1329.4174,13.588947,43,57552.78760820953,28.028448,2053.3704,12.84773,1.1930183,0,0,0,0,0,0.7412176,0.2900257,0.4511919,33.15905,2.182285,2,23,2,14,13.726703,,,902.36176,,6000.0,4.5,-0.25,101,,,,12.650594,0.062077582,21,,NOT_AVAILABLE,215.42200082168173,31.885447664093558,131.80016304388815,-5.451425785443142,false,false,0,true,true,false,false,false,false,true,false,1.0589242E-13,5.289273E-13,0.99961686,6081.693,6065.608,6112.8794,4.1928,4.1499,4.2292,-0.2889,-0.3001,-0.2743,742.4003,708.4728,779.3246,0.0584,0.0501,0.0742,0.0496,0.0425,0.0631,0.0267,0.0228,0.0339,PHOENIX,08505177+1200247,0.014899082,8,1,0,604971058748016384,08505177+1200247,,329320304,AAA,329294728,08505177+1200247,132.715711,12.006868,0.08,0.06,0,12.377,0.022,12.106,0.022,12.051,0.02,,2450767.9876
1636148068921376768,Gaia DR3 604747441274618112,1294649221,2016.0,133.6298732810968,0.011976951,11.94146593079733,0.006177923,2.3155915610036524,0.015080812,153.54555,13.893004,-13.643289294940939,0.016081236,2.6222558182644704,0.011609299,-0.3943341,-0.2524936,-0.28189325,0.0030874147,0.3009275,0.0952912,-0.06784945,0.29273787,-0.17840125,-0.3315517,636,9,633,3,1.3879894,690.6573,0.0,0.0,31,false,1.5399252,,,,,,,,72,19,0.023868987,75,23,0,0.038892258,133.97847,0,0,1.0388813,,,,,,,,,false,658,90107.5318244484,10.1976385,8836.117,13.300464,73,46926.36104082739,21.835638,2149.072,13.66,65,61456.40349051594,20.21631,3039.9417,12.776478,1.2028158,0,1,0,0,0,0.88352203,0.35953617,0.52398586,28.902096,1.6536452,2,35,7,14,16.924206,,,870.954,,5500.0,4.0,0.0,111,,,,12.547525,0.025764855,28,,NOT_AVAILABLE,215.93378627472862,32.670863895515225,132.6821625748725,-5.269860543920942,false,false,0,true,true,false,false,false,true,true,false,1.0423116E-13,5.206294E-13,0.9997813,5472.1167,5463.04,5483.171,4.47,4.4495,4.4823,-0.169,-0.1795,-0.1575,429.5368,420.3268,446.0985,0.0118,0.0053,0.0201,0.0097,0.0043,0.0166,0.0052,0.0023,0.0089,MARCS,08543119+1156289,0.27578568,8,1,0,604747441274618112,08543119+1156289,,329112142,AAA,329086824,08543119+1156289,133.629971,11.941381,0.08,0.08,90,12.178,0.021,11.879,0.016,11.757,0.021,,2450768.0323
1636148068921376768,Gaia DR3 604911199788235648,721409178,2016.0,132.81779657290343,0.015227002,11.742470236647666,0.008424827,1.1727584165852136,0.018221557,64.361046,11.388138,-11.02582970860762,0.018218579,-2.8496935078284134,0.0136762615,-0.26454857,-0.13174704,-0.1585633,0.08647532,0.11894577,0.08990155,-0.0853957,0.28292844,-0.18376699,-0.2648742,357,0,356,1,3.5259917,458.71494,0.046276316,1.7966652,31,false,1.5684816,,,,,,,,41,18,0.026708644,44,9,0,0.08118896,13.37303,0,0,1.1349987,0.3697192,0.5485834,0.31090605,0.25229812,-171.39735,11.080527,-53.040916,-19.20083,false,328,90005.96058721305,19.042185,4726.6616,13.301689,40,49456.00606025661,33.332138,1483.7334,13.602995,36,58169.795535443714,28.384596,2049.3438,12.836152,1.195763,0,1,0,0,0,0.76684284,0.30130577,0.46553707,29.179445,3.612862,2,20,2,11,12.527819,,,902.36163,,5750.0,4.5,-0.75,101,,,,12.675593,0.046835575,18,,NOT_AVAILABLE,215.75403928243864,31.86575775524193,131.9689138828092,-5.678765668655776,false,false,0,true,true,false,false,false,true,true,false,1.0414262E-13,5.2018714E-13,0.99979013,5940.194,5926.9395,5955.782,4.183,4.1742,4.191,-0.315,-0.3273,-0.3004,807.131,795.8023,818.9158,0.0929,0.0858,0.1015,0.0789,0.0728,0.0863,0.0426,0.0392,0.0465,MARCS,08511628+1144328,0.08134239,8,1,0,604911199788235648,08511628+1144328,,328506846,AAA,328481918,08511628+1144328,132.817854,11.742462,0.07,0.07,0,12.308,0.021,12.021,0.02,11.954,0.02,,2450768.9545
1636148068921376768,Gaia DR3 604708786569604480,696443926,2016.0,133.2696351736048,0.013060671,11.584809114388742,0.0067990907,1.0890544373994278,0.016018478,67.98738,5.583858,-0.9489808862304427,0.016451979,-5.502627242356178,0.011339743,-0.23722993,-0.1553863,-0.2364746,0.12693867,0.14209767,0.13581778,-0.15444362,0.43866795,-0.26967427,-0.24741663,478,0,475,3,1.56322,530.00867,0.0041775093,0.017203635,31,false,1.6015311,,,,,,,,55,19,0.024340555,59,15,0,0.022052674,11.547139,0,0,1.0506964,0.27717626,0.60560596,0.27326348,0.25262168,-176.26042,6.5791554,-59.3312,-13.713262,false,480,89747.48350252812,15.091682,5946.818,13.3048115,57,52270.94316178486,30.800293,1697.0924,13.5428915,53,54064.36196807527,15.707044,3442.0457,12.915618,1.1848277,0,1,0,0,0,0.62727356,0.23808002,0.38919353,-0.40473062,3.0188704,2,24,6,13,12.180884,,,902.00977,,6500.0,4.0,-0.25,222,,,,12.73035,0.04543691,18,,NOT_AVAILABLE,216.1420846887172,32.20110262242616,132.439974432658,-5.709705574794234,false,false,0,true,true,false,false,false,true,true,false,1.03717565E-13,5.1806405E-13,0.99983215,6513.41,6485.0063,6530.0947,4.1764,4.0659,4.2036,-0.2779,-0.3185,-0.253,936.5391,892.0405,1107.922,0.1261,0.1131,0.1344,0.1099,0.0985,0.1172,0.0593,0.0532,0.0633,MARCS,08530471+1135054,0.032257434,8,1,0,604708786569604480,08530471+1135054,,328044970,AAA,328020075,08530471+1135054,133.269642,11.584842,0.11,0.06,90,12.519,0.025,12.285,0.03,12.262,0.024,,2451586.8494
1636148068921376768,Gaia DR3 604949034155646592,1150538161,2016.0,132.96554980137256,0.0126511445,12.079669720990868,0.0070296885,1.155380039750886,0.014538881,79.46829,11.193104,-10.777908587945385,0.015211088,-3.0203089140943353,0.011876268,-0.28958052,-0.25355574,-0.21294454,0.2540932,0.09480434,0.17905056,-0.19297394,0.30022702,-0.28021726,-0.26720905,468,0,468,0,0.35918647,480.09613,0.0,0.0,31,false,1.5720295,,,,,,,,53,18,0.022764726,57,11,0,0.03504648,13.189538,0,0,1.0111041,0.35758066,0.5513615,0.22594808,0.26596764,-162.70778,9.804842,-51.057102,-16.718351,false,468,89269.34400893314,12.548288,7114.0654,13.310611,51,49340.76736122783,22.140373,2228.5427,13.605528,49,57113.293751897356,25.33434,2254.3826,12.856052,1.1925042,0,1,0,2,0,0.7494755,0.2949171,0.45455837,35.876053,2.0365734,2,25,5,15,13.682494,,,902.36206,,6000.0,4.0,0.0,222,,,,12.680218,0.019018145,20,,NOT_AVAILABLE,215.4639740864947,32.1379645032924,132.01654183847148,-5.314956818948119,false,false,0,true,true,false,false,false,false,true,false,1.0432625E-13,5.2110437E-13,0.9997719,6128.921,6124.979,6133.0073,4.2005,4.1928,4.2081,-0.2201,-0.2239,-0.2166,823.2354,812.9587,833.398,0.0879,0.0852,0.0906,0.0748,0.0725,0.0771,0.0401,0.0388,0.0414,PHOENIX,08515174+1204467,0.082725756,8,1,0,604949034155646592,08515174+1204467,,329548584,AAA,329522776,08515174+1204467,132.965617,12.079665,0.1,0.06,0,12.374,0.022,12.143,0.024,12.071,0.023,,2450767.9973
1636148068921376768,Gaia DR3 604905534727086336,1402334999,2016.0,133.05590423274012,0.015351502,11.767011728804635,0.0073880986,1.1655713612446685,0.020512855,56.821507,11.335653,-10.876591561405313,0.021670464,-3.1932417185873505,0.013480271,-0.23625563,0.03570422,0.19786447,0.10046201,0.08052348,0.08603776,-0.015317474,0.47439796,-0.36358657,-0.2586766,400,0,400,0,0.568484,418.17526,0.0,0.0,31,false,1.5957925,,,,,,,,46,16,0.031699512,48,6,0,0.08393647,12.899008,0,0,1.0194443,0.3446055,0.6234732,0.28952375,0.2185058,-168.88948,9.4424305,-51.273594,-11.073885,false,409,88574.806677613,17.992481,4922.879,13.319092,45,51114.98982269077,30.549368,1673.193,13.567171,46,53905.89659818273,33.978817,1586.4559,12.918805,1.1856744,0,0,1,1,0,0.648366,0.2480793,0.40028667,34.748585,2.5582988,2,25,5,10,11.935316,,,851.5247,,6250.0,4.5,-0.25,101,,,,12.70181,0.041880876,20,,NOT_AVAILABLE,215.8429616003669,32.087692244700854,132.1875954476336,-5.591679470789061,false,false,0,true,true,false,false,false,true,true,false,1.13637784E-13,5.67615E-13,0.99885,6322.662,6312.261,6332.3223,4.2326,4.1908,4.256,-0.3448,-0.351,-0.3394,855.4576,825.804,910.4827,0.0148,0.009,0.0201,0.0127,0.0077,0.0173,0.0068,0.0041,0.0093,PHOENIX,08521342+1146013,0.07779038,8,1,0,604905534727086336,08521342+1146013,,328578955,AAA,328554020,08521342+1146013,133.055935,11.767038,0.06,0.06,90,12.507,0.029,12.284,0.032,12.237,0.025,,2451590.6905
1636148068921376768,Gaia DR3 608039516527274368,1296055426,2016.0,132.43017736709677,0.013809271,12.567014636154799,0.007702811,1.1094213297226134,0.016378226,67.73758,5.8296504,-5.355144720161973,0.016884971,-2.3037472093506213,0.012508286,-0.25592947,-0.04564307,-0.17982937,0.055384707,0.14475536,0.09103881,-0.0850952,0.2761513,-0.18754596,-0.24186032,359,0,359,0,-2.243311,301.8166,0.0,0.0,31,false,1.5483147,,,,,,,,42,18,0.024558982,46,9,0,0.06915719,11.934992,0,0,0.9159726,0.32787067,0.5413519,0.32489538,0.2718673,-175.25774,10.75554,-55.388126,-19.49038,false,383,88271.68696880047,13.190933,6691.8457,13.322813,43,46834.89967029194,21.617641,2166.513,13.662118,41,59230.93339613277,35.882374,1650.6971,12.8165245,1.2015839,0,0,0,0,0,0.84559345,0.33930492,0.5062885,55.81468,2.243145,2,21,3,12,11.8161745,,,871.13043,,5500.0,3.5,0.0,111,,,,12.598643,0.032957565,18,,NOT_AVAILABLE,214.68557173799695,31.863520690913596,131.37848542651005,-4.987485295821879,false,false,0,true,true,false,false,false,false,true,false,1.02736226E-13,5.1316227E-13,0.9999293,5884.471,5873.2046,5897.103,4.1128,4.1045,4.1213,-0.1951,-0.2042,-0.186,886.1342,873.128,899.4502,0.1407,0.1348,0.1473,0.1178,0.1129,0.1234,0.063,0.0604,0.066,PHOENIX,08494324+1234011,0.12571248,8,1,0,608039516527274368,08494324+1234011,,331001437,AAA,330975417,08494324+1234011,132.430189,12.566995,0.06,0.06,90,12.234,0.022,11.927,0.022,11.853,0.017,,2450767.9769
1636148068921376768,Gaia DR3 604918213470564992,1606552731,2016.0,132.90764848085288,0.013399662,11.849179731498772,0.0071433703,1.1352754639503018,0.016298281,69.65615,11.122808,-10.754495806335168,0.016652705,-2.8386059575496683,0.011826569,-0.23620541,0.00763779,-0.119996704,0.064785756,0.05020937,0.07982918,-0.07744676,0.3418011,-0.27041352,-0.18199581,420,0,420,0,0.10390342,423.55502,0.0,0.0,31,false,1.5731584,,,,,,,,48,18,0.02395335,52,10,0,0.046877924,179.84148,0,0,1.0028046,0.25890774,0.5657048,0.27185,0.21738005,-167.82509,9.122173,-50.016655,-18.32928,false,444,88237.76404141614,512.2272,172.26295,13.323231,47,48968.33259761867,922.26715,53.095604,13.613754,47,56432.913207894606,1028.2795,54.880905,12.869064,1.194514,0,2,0,2,0,0.74468994,0.29052353,0.4541664,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,215.68325495885642,31.990312264083595,132.02480988688006,-5.55216214988828,false,false,0,true,true,false,true,false,true,true,false,1.0493143E-13,5.241272E-13,0.999712,5859.614,5842.333,5894.054,4.1621,4.1511,4.1713,-0.4537,-0.4925,-0.4124,845.1964,832.6018,861.2806,0.0143,0.0032,0.0353,0.0121,0.0027,0.03,0.0065,0.0014,0.0162,MARCS,08513784+1150570,0.08167143,8,1,0,604918213470564992,08513784+1150570,,328820580,AAA,328795624,08513784+1150570,132.907681,11.84919,0.09,0.08,90,12.389,0.021,12.147,0.022,12.085,0.021,,2450767.9968
1636148068921376768,Gaia DR3 608032786314046848,1019868293,2016.0,132.85035628309214,0.07742063,12.62570335132271,0.043456733,4.827027148797511,0.08880885,54.352997,270.48044,89.83137507197833,0.09166175,-255.12739399322413,0.07598208,-0.33485362,-0.21960023,-0.25235033,0.35254028,0.2396884,0.2909063,-0.33692372,0.3337769,-0.36611167,-0.31191224,386,0,367,19,71.90708,7781.3477,0.63757193,328.40738,31,false,1.4426668,,,,,,,,42,15,0.14322054,47,11,0,0.03184427,176.01208,0,0,4.6376624,0.34172738,0.55280936,0.29514253,0.2743258,-169.53232,9.399685,-54.13823,-17.84659,false,398,88103.80881855961,12.108781,7276.0264,13.324881,44,36490.06646056861,17.853355,2043.8772,13.933105,44,73869.11482231648,35.66662,2071.0994,12.576738,1.252604,0,0,0,0,0,1.3563671,0.60822487,0.74814224,28.561466,1.4427565,2,25,6,15,19.099203,,,934.1706,,4500.0,4.5,-0.75,222,,,,12.249853,0.02271276,19,,NOT_AVAILABLE,214.82149154748043,32.26142754117199,131.75879077110488,-4.820085096606405,false,false,1,true,true,false,false,false,false,true,false,1.1961469E-13,5.974694E-13,0.9982583,,,,,,,,,,,,,,,,,,,,,,,08512397+1237370,0.1414271,8,1,0,608032786314046848,08512397+1237370,,331178607,AAA,331152579,08512397+1237370,132.849911,12.626953,0.07,0.06,0,11.631,0.021,11.046,0.022,10.895,0.018,,2450767.9962
1636148068921376768,Gaia DR3 605026549725389952,1246014333,2016.0,132.794968280989,0.012889408,12.462430763815311,0.007127717,0.7629241900193677,0.016006758,47.66263,7.2553177,5.155361103390381,0.016643764,-5.105084241775069,0.011456228,-0.25287613,-0.056980327,-0.11038514,0.17822264,0.13982028,0.18015544,-0.13086054,0.4518339,-0.22786233,-0.24246807,424,0,423,1,0.50415707,438.20297,0.0,0.0,31,true,1.5803505,,,,,,,,49,19,0.02439168,51,11,0,0.046448637,9.454166,0,0,1.0166852,0.35803807,0.5609418,0.3374693,0.21723804,-171.71179,8.820356,-52.075615,-19.836367,false,437,87282.48787930238,16.705675,5224.7207,13.335049,50,49030.438004169264,24.159958,2029.409,13.612378,48,54966.77582587538,24.152967,2275.7773,12.897645,1.1915015,0,1,0,1,0,0.7147331,0.27732944,0.43740368,-19.09497,2.7896318,2,25,8,14,14.231654,,,902.6885,,6000.0,4.5,-0.5,101,,,,12.631287,0.036426928,17,,NOT_AVAILABLE,214.9709963979316,32.14490542075982,131.75103367135472,-4.9919027881386935,false,false,0,true,true,false,false,false,true,true,false,1.032973E-13,5.159649E-13,0.99987376,6147.3667,6129.419,6179.776,4.013,3.977,4.0948,-0.4372,-0.448,-0.4239,1147.2682,1002.0987,1218.7018,0.0675,0.059,0.0829,0.0577,0.0504,0.071,0.0311,0.0272,0.0383,PHOENIX,08511078+1227448,0.056009013,8,1,0,605026549725389952,08511078+1227448,,330691633,AAA,330665619,08511078+1227448,132.794936,12.462471,0.07,0.07,90,12.434,0.024,12.186,0.023,12.129,0.022,,2450767.9879
1636148068921376768,Gaia DR3 604918041671892352,948230532,2016.0,132.86046098811008,0.013920163,11.822305410733648,0.007360915,1.1482388377692994,0.017031178,67.419815,11.035863,-10.752116040977233,0.017225692,-2.4864182536685666,0.012375325,-0.2446518,-0.054249436,-0.099987134,0.008807648,0.15261665,0.059408747,0.009167856,0.32321456,-0.1886595,-0.20903791,399,0,398,1,-0.109486304,394.11288,0.0,2.0275377E-15,31,false,1.5706466,,,,,,,,46,17,0.024804763,48,9,0,0.08027986,12.085141,0,0,0.99525034,0.34895447,0.5779333,0.31066397,0.23229934,-175.45653,9.68485,-55.30672,-15.987955,false,395,87186.1670691888,19.254227,4528.157,13.336247,43,48084.704802751854,26.313759,1827.3597,13.633525,41,55927.99692833029,23.2335,2407.2136,12.878822,1.1929954,0,1,0,1,0,0.75470257,0.29727745,0.45742512,33.449142,2.4922688,2,17,5,11,11.96575,,,870.9536,,6000.0,4.5,-0.5,111,,,,12.6406145,0.0853686,13,,NOT_AVAILABLE,215.6892503255174,31.93712067994486,131.98749961113356,-5.590584541254145,false,false,0,true,true,false,false,false,false,true,false,1.0355536E-13,5.1725383E-13,0.99984825,,,,,,,,,,,,,,,,,,,,,,,08512652+1149202,0.07686728,8,1,0,604918041671892352,08512652+1149202,,328741845,AAA,328716896,08512652+1149202,132.860503,11.822301,0.07,0.07,90,12.348,0.022,12.092,0.022,12.015,0.021,,2450768.9546
1636148068921376768,Gaia DR3 604904847532342528,87809689,2016.0,132.95919551465744,0.021411816,11.749179294577926,0.011198729,1.0584768707355112,0.025310308,41.819992,11.198268,-10.795761707672012,0.027674025,-2.975355974228978,0.018608602,-0.16158098,-0.092493474,-0.0707652,0.11538804,0.03028433,0.07527502,-0.08117571,0.28469816,-0.2866881,-0.044745617,383,0,383,0,13.895913,912.43774,0.13901311,15.43646,31,false,1.5622363,,,,,,,,43,18,0.038799692,47,9,0,0.060194496,12.390739,0,0,1.5448086,0.29116136,0.5669335,0.21867187,0.2803539,-162.88783,5.5735826,-50.5168,-19.22781,false,412,87119.60775330548,13.312998,6543.951,13.337077,41,47538.874212661845,29.367025,1618.784,13.64592,38,57045.656483499144,24.388487,2339.0405,12.857339,1.2004707,0,2,0,0,0,0.7885809,0.30884266,0.47973824,33.46418,3.0409813,2,16,7,9,9.825864,,,851.45074,,5750.0,4.5,-0.25,101,,,,12.559629,0.105966866,9,,NOT_AVAILABLE,215.81524084746505,31.994257578140527,132.10094868612006,-5.63464875343706,false,false,1,false,false,false,false,false,true,true,false,1.0819808E-13,5.4044394E-13,0.9993886,5720.6367,5719.152,5722.528,4.1906,4.181,4.1992,-0.3266,-0.3329,-0.3204,787.9479,775.5462,801.8767,5.0E-4,1.0E-4,0.0014,4.0E-4,0.0,0.0012,2.0E-4,0.0,7.0E-4,MARCS,08515022+1144570,0.05368481,8,1,0,604904847532342528,08515022+1144570,,328526572,UAA,328501643,08515022+1144570,132.959261,11.749183,0.09,0.09,90,12.083,,12.054,0.049,11.943,0.021,,2450768.9552
